,author,text,gender,age
172,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username You're aware that the vast, vast majority of the U.S. doesn't have exactly great broadband either? http://t.co/wql89Pjm23		",M,25-34
173,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"2013 #noDRM Summer Sale on @username: Torchlight for FREE, 500+ Games 50% off, Daily Deals up to 90% off! http://t.co/ypzFU6U0jq		",M,25-34
174,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Ooh, and game-sharing might be on Steam in the future... Nice! http://t.co/77YeVOfKT8		",M,25-34
175,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username @username Stayed the same? No. Gone down. http://t.co/KkTX2FmL6I Because inflation. You should know that, Mr. Bachelor's.		",M,25-34
176,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username @username If you play just the campaign, you're not buying all the DLC maps packs, are you?		",M,25-34
177,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username Which means that if the price stays the same ($50 back then, $50 now), with less value per dollar, games are lower value/cheaper.		",M,25-34
178,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username We want games to be BETTER. If we go for cheap as the primary factor, we end up with clones, free-to-pay and social-exploitation.		",M,25-34
179,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"R.I.P. Douglas Engelbart. Father of the Mother of all Demos. We owe you so, so much.		",M,25-34
180,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,Just installed the new #Opera browser version. Dear god. ó_ò All the features are gone. It's like going from Word to Notepad. T_T		,M,25-34
181,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Just bought the Huawei P1 via @username. Really great deal at €204,34 (shipping included).		",M,25-34
182,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"This is a pretty interesting game based entirely on talking:
http://t.co/GTHmkweVqO		",M,25-34
183,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,I wanna have a game out and playable by Januari. There. I've said it. It's out in the world now.		,M,25-34
184,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username Thanks for the @username article, having positive examples of games is great. Are you aware of @username's ""Games for Good""?		",M,25-34
185,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,@username @username Uncooperative and/or slacking students make for a bad learning environment.		,M,25-34
186,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Just bought two music CDs this week (Machinæ Supremacy and Mustasch, if you must know). That's the first time in, what, 5 years?		",M,25-34
187,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,@username A poly is several things. :P		,M,25-34
188,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"This looks like it could be an interesting series. ""Fixing Blender"" on GUI design http://t.co/d7F7badMA8		",M,25-34
189,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"This is some nice cross-media comic work. Read it. Read it now. (don't worry it's only five pages)
http://t.co/VXrYDlTDev		",M,25-34
190,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Just -almost- lost my entire site when trying to change folder organization. Thank you, universe, for hinting I should back-up more often!		",M,25-34
191,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Thinking about consoles in 2017. With Sony's PS4 dev tools launch games will look better, but we'll see less improvement over the lifecycle?		",M,25-34
192,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username Well. This is dumb. If you make a bad  game, suck up the criticism and make better ones. http://t.co/AB6crKmzeD via @username		",M,25-34
193,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,@username Not wasted time though. More like a PSA. It's good that you show us the worms in the can at times.		,M,25-34
194,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"So far (just been using it for a month) I like @username a lot, but I don't really agree with their new pricing schemes. Mhmm...		",M,25-34
195,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Shit interface design: parking ticket pole sells daytickets for 3.50, or hourly rates of 1.20, I put in 3.50 and press buy. It gives 2hr55m.		",M,25-34
196,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,Cutest Deadpool cosplay? http://t.co/Xrz9qOg6Lb		,M,25-34
197,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"Wow. Dyscourse (http://t.co/eZkSPgNA5d) sounds similar to something I'm making. Down to ""Oregon Trail"" and ""Walking Dead"" as inspirations.		",M,25-34
198,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username Might wanna look into this; Hotmail says the newsletter is shifty, I reckon many people didn't receive it. http://t.co/MWECGRPoTR		",M,25-34
199,03f72f70-7a00-4dbb-93b7-6c7f65954fc5,"@username ...this is actually one of the most convincing arguments for the xbox, assuming it lives up to what you're advertising here.		",M,25-34
200,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username that tweet was mainly for you ;-) cheers!		,M,35-49
201,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Person of Interest, Pilot (S01E01). http://t.co/Hp9AgJG1		",M,35-49
202,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Borgias, Day of Ashes (S02E06). http://t.co/6FOEcBbF		",M,35-49
203,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Borgias, The Siege at Forli (S02E07). http://t.co/qVMH6DzD		",M,35-49
204,0aa7bace-924c-40fb-a2e5-3c7012ede244,Waiting for #radiohead  http://t.co/z9prFCtw		,M,35-49
205,0aa7bace-924c-40fb-a2e5-3c7012ede244,I'm at Bar Arcobaleno http://t.co/7gbvCPvN		,M,35-49
206,0aa7bace-924c-40fb-a2e5-3c7012ede244,Tree House in New Zealand via Flickr http://t.co/rp17bnkS		,M,35-49
207,0aa7bace-924c-40fb-a2e5-3c7012ede244,Pasture Project by Imbue Design (9) http://t.co/AKJvo5DF		,M,35-49
208,0aa7bace-924c-40fb-a2e5-3c7012ede244,I'm becoming super skilled at lighting the fire! http://t.co/iUbyTPgq		,M,35-49
209,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Borgias, The Confession (S02E10). http://t.co/qtWGyrnN		",M,35-49
210,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""The Son"" badge at http://t.co/z8Ps6RuW		",M,35-49
211,0aa7bace-924c-40fb-a2e5-3c7012ede244,I rated The Borgias: S02E10 ?????. http://t.co/g48ehgl6		,M,35-49
212,0aa7bace-924c-40fb-a2e5-3c7012ede244,Winter is coming  http://t.co/kuLszd1D		,M,35-49
213,0aa7bace-924c-40fb-a2e5-3c7012ede244,I just ousted @username as the mayor of Bar Arcobaleno on @username! http://t.co/cgMQYwzQ		,M,35-49
214,0aa7bace-924c-40fb-a2e5-3c7012ede244,Not In Kansas Anymore Art Print by Señor Salme - $19.00 http://t.co/OdzBUem7		,M,35-49
215,0aa7bace-924c-40fb-a2e5-3c7012ede244,Absolutism Art Print by Genis Carreras - $17.00 http://t.co/UpJkwy8O		,M,35-49
216,0aa7bace-924c-40fb-a2e5-3c7012ede244,Our B&B website is now online! Check it out!  http://t.co/9uOWkH2x		,M,35-49
217,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Newsroom, Bullies (S01E06). http://t.co/oC8WvdaS #newsroom		",M,35-49
218,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Fringe, Transilience Thought U... (S05E01). http://t.co/Ze8DX3BG		",M,35-49
219,0aa7bace-924c-40fb-a2e5-3c7012ede244,Today we don't have the best view... #fog #urbino #uniurb http://t.co/BFa0DJSb		,M,35-49
220,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username ops...		,M,35-49
221,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Newsroom, The Blackout Part II: ... (S01E09). http://t.co/nO0pJpX8 #newsroom		",M,35-49
222,0aa7bace-924c-40fb-a2e5-3c7012ede244,Heading to the pot of gold http://t.co/0EufUBst		,M,35-49
223,0aa7bace-924c-40fb-a2e5-3c7012ede244,Goal of this afternoon: finish the pathway  @username Ca' Montanaro http://t.co/O38UWE6E		,M,35-49
224,0aa7bace-924c-40fb-a2e5-3c7012ede244,Missione compiuta !  * Pic made with #Nostalgio ( http://t.co/PLTjyiCV ) http://t.co/EHtjhku1		,M,35-49
225,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username maybe it prevents airsickness #fabricatingtheories		,M,35-49
226,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username any news?		,M,35-49
227,0aa7bace-924c-40fb-a2e5-3c7012ede244,"Amazing view from the ""torre di Pisa "", #valdifiemme #trentino http://t.co/9P1ilgFZ		",M,35-49
228,0aa7bace-924c-40fb-a2e5-3c7012ede244,I just became the mayor of Volti di Pietra B&B on @username! http://t.co/pd1spCgS		,M,35-49
229,0aa7bace-924c-40fb-a2e5-3c7012ede244,ohhh look me and @username presenting at @username 2011 ;-) http://t.co/vOZIWb8r		,M,35-49
230,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching Mission: Impossible - Ghost Protocol. http://t.co/PMzN62Uw #MI4		,M,35-49
231,0aa7bace-924c-40fb-a2e5-3c7012ede244,This is a little bit technical but if you work with online #sns and #sna you might find it interesting http://t.co/YsbBu8qE		,M,35-49
232,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Fringe, The Bullet That Saved ... (S05E04). http://t.co/BhBmKd8d #Fringe		",M,35-49
233,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Fringe, An Origin Story (S05E05). http://t.co/CIBN4YQL #Fringe		",M,35-49
234,0aa7bace-924c-40fb-a2e5-3c7012ede244,Reelection breakfast #obama #usa2012 #usa2008 http://t.co/fT2zGhFh		,M,35-49
235,0aa7bace-924c-40fb-a2e5-3c7012ede244,"So this is how it is when you leave earlier the office ... #un @username Università degli Studi di Urbino ""Carlo Bo"" http://t.co/Q5KtuDLN		",M,35-49
236,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Black Mirror, The National Anthem (S01E01). http://t.co/ctsoPQyZ #BlackMirror		",M,35-49
237,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Black Mirror, 15 Million Merits (S01E02). http://t.co/PvDDm1yZ #BlackMirror		",M,35-49
238,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Black Mirror, The Entire History of You (S01E03). http://t.co/H1iz74bP #BlackMirror		",M,35-49
239,0aa7bace-924c-40fb-a2e5-3c7012ede244,I rated Black Mirror: S01E03 ?????. http://t.co/0uXf1iyu		,M,35-49
240,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching The Iron Lady. http://t.co/8g4d7OAO		,M,35-49
241,0aa7bace-924c-40fb-a2e5-3c7012ede244,If you're planning a trip in Italy ...  http://t.co/3CCMX7pJ		,M,35-49
242,0aa7bace-924c-40fb-a2e5-3c7012ede244,The beauty & the beast http://t.co/dAHqsNzg		,M,35-49
243,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username let me guess... Young people will use the Internet to participate in the political debate ?		,M,35-49
244,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Fringe, Through the Looking Gl... (S05E06). http://t.co/1Q7cOfGj #Fringe		",M,35-49
245,0aa7bace-924c-40fb-a2e5-3c7012ede244,"Fellows, Postdocs, and Visiting Professors for @username for the academic year 2013-2014. https://t.co/kS47e9vg		",M,35-49
246,0aa7bace-924c-40fb-a2e5-3c7012ede244,"""Your article listed below is currently in production with Taylor & Francis"" cool! ;-)		",M,35-49
247,0aa7bace-924c-40fb-a2e5-3c7012ede244,"ok, EU proposal (a very smart project): submitted!		",M,35-49
248,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Sin of Omission (S06E08). http://t.co/TKEuBiTi #Dexter		",M,35-49
249,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""Kill Them with Kindness"" badge at http://t.co/urrERf3g		",M,35-49
250,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""The Ritual"" badge at http://t.co/IukPuned		",M,35-49
251,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Ricochet Rabbit (S06E10). http://t.co/kz3ncNnY #Dexter		",M,35-49
252,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Talk to the Hand (S06E11). http://t.co/Aat4LFOE #Dexter		",M,35-49
253,0aa7bace-924c-40fb-a2e5-3c7012ede244,Tonight we're playing with the autumn  @username Volti di Pietra B&B http://t.co/Uy632I0M		,M,35-49
254,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching Another Earth. http://t.co/IXVthUrd #AnotherEarth		,M,35-49
255,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I'm at Aule Ercolani (Bologna, Emilia-Romagna) w/ 2 others http://t.co/1e2YDh6f		",M,35-49
256,0aa7bace-924c-40fb-a2e5-3c7012ede244,"Back in bologna, not sure if I missed this place		",M,35-49
257,0aa7bace-924c-40fb-a2e5-3c7012ede244,Funny how the recent democrats primary elections here had an unexpected scientific side effect: u can't predict anything with social media.		,M,35-49
258,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username what if the kids were screaming at you barking dog ? #perspectives ;) #bringyourdogwhenvisiting		,M,35-49
259,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username I'm not messing with you in a thousand year... ;-)		,M,35-49
260,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username things happen. ;-) seriously speaking: the whole concept of using online data to predict anything should be redefined. More later		,M,35-49
261,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username the musical saw scene was really good and your Star Trek theme is amazing !		,M,35-49
262,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username playing star trek theme: http://t.co/5LE7cSM4		,M,35-49
263,0aa7bace-924c-40fb-a2e5-3c7012ede244,I'm at Raffaello w/ @username http://t.co/8mPSG7cW		,M,35-49
264,0aa7bace-924c-40fb-a2e5-3c7012ede244,"Our paper ""The Open laboratory"" has been published in JTHS (http://t.co/Uo97eqvF)		",M,35-49
265,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Are You...? (S07E01). http://t.co/iTFtZTAP #Dexter		",M,35-49
266,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Sunshine and Frosty Swirl (S07E02). http://t.co/dzneHFSH #Dexter		",M,35-49
267,0aa7bace-924c-40fb-a2e5-3c7012ede244,tu scrivi Yahoo Answer e Word traduce Yahoo Ansie... non male come insight.		,M,35-49
268,0aa7bace-924c-40fb-a2e5-3c7012ede244,Oh oh oh last night we had more snow...		,M,35-49
269,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I must admit that university building in Pesaro has a damn goo @username Università degli Studi di Urbino ""Carlo Bo"" http://t.co/XJCIN9cD		",M,35-49
270,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username yep... TED is what they need: http://t.co/0bjczIJW		,M,35-49
271,0aa7bace-924c-40fb-a2e5-3c7012ede244,@username let it snow let it snow let it snow... @username		,M,35-49
272,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching The Hobbit: An Unexpected Journey. http://t.co/g63EnbxD #TheHobbit		,M,35-49
273,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""Movie Superfan"" badge at http://t.co/qCQSIPd5		",M,35-49
274,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching Skyfall. http://t.co/diYJDqI4 #Skyfall		,M,35-49
275,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I'm at LaRiCA (Urbino, Italy) http://t.co/xgmndLot		",M,35-49
276,0aa7bace-924c-40fb-a2e5-3c7012ede244,I just unlocked the “Mall Rat” badge on @username for checking in at malls! Time for a fancy pretzel. http://t.co/oHBHkPfT		,M,35-49
277,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I'm at Conad Pergola (Pergola, Italy) http://t.co/mr8qwwhI		",M,35-49
278,0aa7bace-924c-40fb-a2e5-3c7012ede244,Facciamoci del male... (@username Centro commerciale Auchan w/ 3 others) http://t.co/v6OFfjLH		,M,35-49
279,0aa7bace-924c-40fb-a2e5-3c7012ede244,I just ousted @username as the mayor of Le Due Sorelle on @username! http://t.co/g54ooMmz		,M,35-49
280,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Walking Dead, Days Gone Bye (S01E01). http://t.co/XQ8D9zZa #TheWalkingDead		",M,35-49
281,0aa7bace-924c-40fb-a2e5-3c7012ede244,Christmas' Social Network Analysis #sna #Christmas #Natale http://t.co/3j2Rka3u		,M,35-49
282,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Do the Wrong Thing (S07E06). http://t.co/6wN1TY9k #Dexter		",M,35-49
283,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""The Code"" badge at http://t.co/RemcYMi0		",M,35-49
284,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Chemistry (S07E07). http://t.co/vQd2TXVi #Dexter		",M,35-49
285,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Walking Dead, Guts (S01E02). http://t.co/LLkCKbx6 #TheWalkingDead		",M,35-49
286,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching Dexter, Argentina (S07E08). http://t.co/IWNdpqUo #Dexter		",M,35-49
287,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""Bloody Terrific"" badge at http://t.co/7aATMXjt		",M,35-49
288,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I just reached Level 3 of the ""Pizzaiolo"" badge on @username. I’ve checked in at 10 different pizza joints! http://t.co/0s17V9WP		",M,35-49
289,0aa7bace-924c-40fb-a2e5-3c7012ede244,I just ousted massimo M. as the mayor of Conad Pergola on @username! http://t.co/kHcOMXm0		,M,35-49
290,0aa7bace-924c-40fb-a2e5-3c7012ede244,Happy new year... Now there's a huge amount of dishes to be washed and huge hangover to survive. #wheretobegin?		,M,35-49
291,0aa7bace-924c-40fb-a2e5-3c7012ede244,#MotionX Share:  http://t.co/Pzjt8SjD MotionX-GPS		,M,35-49
292,0aa7bace-924c-40fb-a2e5-3c7012ede244,I am watching The Lord of  the Rings: The Fellowship of the Ring. http://t.co/ZEWJ6L2b #TheFellowshipOfTheRing		,M,35-49
293,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Walking Dead, Vatos (S01E04). http://t.co/o1I6DhDW #TheWalkingDead		",M,35-49
294,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I was just awarded the ""Undead"" badge at http://t.co/3lnHPegQ		",M,35-49
295,0aa7bace-924c-40fb-a2e5-3c7012ede244,"I am watching The Walking Dead, Wildfire (S01E05). http://t.co/HEbVJBDd #TheWalkingDead		",M,35-49
